Qualidade dos Dados:;Aprovado  ;Suspeito  ;Reprovado  ;Fora do Limite  ;Não Verificado  ;;;;;;;;;;;;;;;;;;
;Régua Seca  ;Régua Coberta  ;Rio Seco  ;Rio Cortado  ;;;;;;;;;;;;;;;;;;;
Temperatura Interna / Status da Bateria:;;  Normal  ;  Atenção  ;  Crítico  ;Não Verificado  ;;;;;;;;;;;;;;;;;;
Estação: 5 - 86720000 - ENCANTADO;;;;;;;;;;;;;;;;;;;;;;;
Data/Hora;Chuva Horária (mm);Nível adotado (cm);Vazão (m³/s);Bateria (V);Temp. Interna (ºC);;;;;;;;;;;;;;;;;;
17/05/2024 16:00;0.00;;;14.20;16.20;;;;;;;;;;;;;;;;;;
17/05/2024 15:45;0.00;;;14.20;16.20;;;;;;;;;;;;;;;;;;
17/05/2024 15:30;0.00;;;14.20;16.20;;;;;;;;;;;;;;;;;;
17/05/2024 15:15;0.00;;;14.30;16.60;;;;;;;;;;;;;;;;;;
17/05/2024 15:00;0.00;;;14.30;16.60;;;;;;;;;;;;;;;;;;
17/05/2024 14:45;0.00;;;14.30;16.60;;;;;;;;;;;;;;;;;;
17/05/2024 14:30;0.00;;;14.30;16.60;;;;;;;;;;;;;;;;;;
17/05/2024 14:15;0.00;;;14.20;16.00;;;;;;;;;;;;;;;;;;
17/05/2024 14:00;0.00;;;14.20;16.00;;;;;;;;;;;;;;;;;;
17/05/2024 13:45;0.00;;;14.20;16.00;;;;;;;;;;;;;;;;;;
17/05/2024 13:30;0.00;;;14.20;16.00;;;;;;;;;;;;;;;;;;
17/05/2024 13:15;0.00;;;14.30;15.30;;;;;;;;;;;;;;;;;;
17/05/2024 13:00;0.00;;;14.30;15.30;;;;;;;;;;;;;;;;;;
17/05/2024 12:45;0.00;;;14.30;15.30;;;;;;;;;;;;;;;;;;
17/05/2024 12:30;0.00;;;14.30;15.30;;;;;;;;;;;;;;;;;;
17/05/2024 12:15;0.00;;;14.30;14.40;;;;;;;;;;;;;;;;;;
17/05/2024 12:00;0.00;;;14.30;14.40;;;;;;;;;;;;;;;;;;
17/05/2024 11:45;0.00;;;14.30;14.40;;;;;;;;;;;;;;;;;;
17/05/2024 11:30;0.00;;;14.30;14.40;;;;;;;;;;;;;;;;;;
17/05/2024 11:15;0.00;;;14.30;13.80;;;;;;;;;;;;;;;;;;
17/05/2024 11:00;0.00;;;14.30;13.80;;;;;;;;;;;;;;;;;;
17/05/2024 10:45;0.00;;;14.30;13.80;;;;;;;;;;;;;;;;;;
17/05/2024 10:30;0.00;;;14.30;13.80;;;;;;;;;;;;;;;;;;
17/05/2024 10:15;0.00;;;13.80;13.30;;;;;;;;;;;;;;;;;;
17/05/2024 10:00;0.00;;;13.80;13.30;;;;;;;;;;;;;;;;;;
17/05/2024 09:45;0.00;;;13.80;13.30;;;;;;;;;;;;;;;;;;
17/05/2024 09:30;0.00;;;13.80;13.30;;;;;;;;;;;;;;;;;;
17/05/2024 09:15;0.00;;;12.90;12.90;;;;;;;;;;;;;;;;;;
17/05/2024 09:00;0.00;;;12.90;12.90;;;;;;;;;;;;;;;;;;
17/05/2024 08:45;0.00;;;12.90;12.90;;;;;;;;;;;;;;;;;;
17/05/2024 08:30;;390.00;1121.90;12.90;12.90;;;;;;;;;;;;;;;;;;
17/05/2024 08:15;0.00;;;12.50;12.60;;;;;;;;;;;;;;;;;;
17/05/2024 08:00;0.00;;;12.50;12.60;;;;;;;;;;;;;;;;;;
17/05/2024 07:45;0.00;;;12.50;12.60;;;;;;;;;;;;;;;;;;
17/05/2024 07:30;0.00;;;12.50;12.60;;;;;;;;;;;;;;;;;;
17/05/2024 07:15;0.00;;;12.50;12.60;;;;;;;;;;;;;;;;;;
17/05/2024 07:00;0.00;;;12.50;12.60;;;;;;;;;;;;;;;;;;
17/05/2024 06:45;0.00;;;12.50;12.60;;;;;;;;;;;;;;;;;;
17/05/2024 06:30;0.20;;;12.50;12.60;;;;;;;;;;;;;;;;;;
17/05/2024 06:15;0.00;;;12.50;12.60;;;;;;;;;;;;;;;;;;
17/05/2024 06:00;0.00;;;12.50;12.60;;;;;;;;;;;;;;;;;;
17/05/2024 05:45;0.20;;;12.50;12.60;;;;;;;;;;;;;;;;;;
17/05/2024 05:30;0.20;;;12.50;12.60;;;;;;;;;;;;;;;;;;
17/05/2024 05:15;0.20;;;12.80;13.00;;;;;;;;;;;;;;;;;;
17/05/2024 05:00;0.00;;;12.80;13.00;;;;;;;;;;;;;;;;;;
17/05/2024 04:45;0.20;;;12.80;13.00;;;;;;;;;;;;;;;;;;
17/05/2024 04:30;0.00;;;12.80;13.00;;;;;;;;;;;;;;;;;;
17/05/2024 04:15;0.20;;;12.80;13.00;;;;;;;;;;;;;;;;;;
17/05/2024 04:00;0.40;;;12.80;13.00;;;;;;;;;;;;;;;;;;
17/05/2024 03:45;1.00;;;12.80;13.00;;;;;;;;;;;;;;;;;;
17/05/2024 03:30;0.20;;;12.80;13.00;;;;;;;;;;;;;;;;;;
17/05/2024 03:15;0.20;;;12.90;13.00;;;;;;;;;;;;;;;;;;
17/05/2024 03:00;0.20;;;12.90;13.00;;;;;;;;;;;;;;;;;;
17/05/2024 02:45;0.20;;;12.90;13.00;;;;;;;;;;;;;;;;;;
17/05/2024 02:30;0.20;;;12.90;13.00;;;;;;;;;;;;;;;;;;
17/05/2024 02:15;0.00;;;12.90;13.00;;;;;;;;;;;;;;;;;;
17/05/2024 02:00;0.40;;;12.90;13.00;;;;;;;;;;;;;;;;;;
17/05/2024 01:45;0.00;;;12.90;13.00;;;;;;;;;;;;;;;;;;
17/05/2024 01:30;0.20;;;12.90;13.00;;;;;;;;;;;;;;;;;;
17/05/2024 01:15;0.00;;;12.60;12.90;;;;;;;;;;;;;;;;;;
17/05/2024 01:00;0.20;;;12.60;12.90;;;;;;;;;;;;;;;;;;
17/05/2024 00:45;0.20;;;12.60;12.90;;;;;;;;;;;;;;;;;;
17/05/2024 00:30;0.40;;;12.60;12.90;;;;;;;;;;;;;;;;;;
17/05/2024 00:15;0.00;;;12.60;12.80;;;;;;;;;;;;;;;;;;
17/05/2024 00:00;0.20;;;12.60;12.80;;;;;;;;;;;;;;;;;;
16/05/2024 23:45;0.20;;;12.60;12.80;;;;;;;;;;;;;;;;;;
16/05/2024 23:30;0.00;;;12.60;12.80;;;;;;;;;;;;;;;;;;
16/05/2024 23:15;0.00;;;12.70;12.90;;;;;;;;;;;;;;;;;;
16/05/2024 23:00;0.00;;;12.70;12.90;;;;;;;;;;;;;;;;;;
16/05/2024 22:45;0.00;;;12.70;12.90;;;;;;;;;;;;;;;;;;
16/05/2024 22:30;0.20;;;12.70;12.90;;;;;;;;;;;;;;;;;;
16/05/2024 22:15;0.00;;;12.70;12.90;;;;;;;;;;;;;;;;;;
16/05/2024 22:00;0.00;;;12.70;12.90;;;;;;;;;;;;;;;;;;
16/05/2024 21:45;0.20;;;12.70;12.90;;;;;;;;;;;;;;;;;;
16/05/2024 21:30;0.00;;;12.70;12.90;;;;;;;;;;;;;;;;;;
16/05/2024 21:15;0.00;;;12.70;12.80;;;;;;;;;;;;;;;;;;
16/05/2024 21:00;0.00;;;12.70;12.80;;;;;;;;;;;;;;;;;;
16/05/2024 20:45;0.20;;;12.70;12.80;;;;;;;;;;;;;;;;;;
16/05/2024 20:30;0.00;;;12.70;12.80;;;;;;;;;;;;;;;;;;
16/05/2024 20:15;0.00;;;12.70;12.80;;;;;;;;;;;;;;;;;;
16/05/2024 20:00;0.00;;;12.70;12.80;;;;;;;;;;;;;;;;;;
16/05/2024 19:45;0.00;;;12.70;12.80;;;;;;;;;;;;;;;;;;
16/05/2024 19:30;0.00;;;12.70;12.80;;;;;;;;;;;;;;;;;;
16/05/2024 19:15;0.00;;;12.80;12.90;;;;;;;;;;;;;;;;;;
16/05/2024 19:00;0.00;;;12.80;12.90;;;;;;;;;;;;;;;;;;
16/05/2024 18:45;0.00;;;12.80;12.90;;;;;;;;;;;;;;;;;;
16/05/2024 18:30;0.20;;;12.80;12.90;;;;;;;;;;;;;;;;;;
16/05/2024 18:15;0.00;;;13.20;13.00;;;;;;;;;;;;;;;;;;
16/05/2024 18:00;0.00;;;13.20;13.00;;;;;;;;;;;;;;;;;;
16/05/2024 17:45;0.00;;;13.20;13.00;;;;;;;;;;;;;;;;;;
16/05/2024 17:30;0.20;;;13.20;13.00;;;;;;;;;;;;;;;;;;
16/05/2024 17:15;0.00;;;13.90;13.10;;;;;;;;;;;;;;;;;;
16/05/2024 17:00;0.00;;;13.90;13.10;;;;;;;;;;;;;;;;;;
16/05/2024 16:45;0.00;;;13.90;13.10;;;;;;;;;;;;;;;;;;
16/05/2024 16:30;0.20;;;13.90;13.10;;;;;;;;;;;;;;;;;;
16/05/2024 16:15;0.20;;;13.90;13.40;;;;;;;;;;;;;;;;;;
16/05/2024 16:00;0.20;;;13.90;13.40;;;;;;;;;;;;;;;;;;
16/05/2024 15:45;0.40;;;13.90;13.40;;;;;;;;;;;;;;;;;;
16/05/2024 15:30;0.40;;;13.90;13.40;;;;;;;;;;;;;;;;;;
16/05/2024 15:15;0.60;;;14.00;13.60;;;;;;;;;;;;;;;;;;
16/05/2024 15:00;0.40;;;14.00;13.60;;;;;;;;;;;;;;;;;;
16/05/2024 14:45;0.00;;;14.00;13.60;;;;;;;;;;;;;;;;;;
16/05/2024 14:30;0.20;;;14.00;13.60;;;;;;;;;;;;;;;;;;
16/05/2024 14:15;0.00;;;14.20;13.60;;;;;;;;;;;;;;;;;;
16/05/2024 14:00;0.00;;;14.20;13.60;;;;;;;;;;;;;;;;;;
16/05/2024 13:45;0.00;;;14.20;13.60;;;;;;;;;;;;;;;;;;
16/05/2024 13:30;0.00;;;14.20;13.60;;;;;;;;;;;;;;;;;;
16/05/2024 13:15;0.00;;;14.30;13.30;;;;;;;;;;;;;;;;;;
16/05/2024 13:00;0.00;;;14.30;13.30;;;;;;;;;;;;;;;;;;
16/05/2024 12:45;0.00;;;14.30;13.30;;;;;;;;;;;;;;;;;;
16/05/2024 12:30;0.00;;;14.30;13.30;;;;;;;;;;;;;;;;;;
16/05/2024 12:15;0.00;;;14.40;12.90;;;;;;;;;;;;;;;;;;
16/05/2024 12:00;0.00;;;14.40;12.90;;;;;;;;;;;;;;;;;;
16/05/2024 11:45;0.00;;;14.40;12.90;;;;;;;;;;;;;;;;;;
16/05/2024 11:30;0.00;;;14.40;12.90;;;;;;;;;;;;;;;;;;
16/05/2024 11:15;0.00;;;13.80;12.30;;;;;;;;;;;;;;;;;;
16/05/2024 11:00;0.00;;;13.80;12.30;;;;;;;;;;;;;;;;;;
16/05/2024 10:45;0.00;;;13.80;12.30;;;;;;;;;;;;;;;;;;
16/05/2024 10:30;0.00;;;13.80;12.30;;;;;;;;;;;;;;;;;;
16/05/2024 10:15;0.20;;;13.50;11.40;;;;;;;;;;;;;;;;;;
16/05/2024 10:00;0.00;;;13.50;11.40;;;;;;;;;;;;;;;;;;
16/05/2024 09:45;0.20;;;13.50;11.40;;;;;;;;;;;;;;;;;;
16/05/2024 09:30;0.20;;;13.50;11.40;;;;;;;;;;;;;;;;;;
16/05/2024 09:15;0.40;;;12.90;11.00;;;;;;;;;;;;;;;;;;
16/05/2024 09:00;0.20;;;12.90;11.00;;;;;;;;;;;;;;;;;;
16/05/2024 08:45;0.20;;;12.90;11.00;;;;;;;;;;;;;;;;;;
16/05/2024 08:30;0.20;;;12.90;11.00;;;;;;;;;;;;;;;;;;
16/05/2024 08:15;0.40;;;12.50;10.70;;;;;;;;;;;;;;;;;;
16/05/2024 08:00;0.20;;;12.50;10.70;;;;;;;;;;;;;;;;;;
16/05/2024 07:45;0.00;;;12.50;10.70;;;;;;;;;;;;;;;;;;
16/05/2024 07:30;0.00;;;12.50;10.70;;;;;;;;;;;;;;;;;;
16/05/2024 07:15;0.00;;;12.50;10.40;;;;;;;;;;;;;;;;;;
16/05/2024 07:00;0.00;;;12.50;10.40;;;;;;;;;;;;;;;;;;
16/05/2024 06:45;0.00;;;12.50;10.40;;;;;;;;;;;;;;;;;;
16/05/2024 06:30;0.00;;;12.50;10.40;;;;;;;;;;;;;;;;;;
16/05/2024 06:15;0.00;;;12.80;10.30;;;;;;;;;;;;;;;;;;
16/05/2024 06:00;0.00;;;12.80;10.30;;;;;;;;;;;;;;;;;;
16/05/2024 05:45;0.00;;;12.80;10.30;;;;;;;;;;;;;;;;;;
16/05/2024 05:30;0.00;;;12.80;10.30;;;;;;;;;;;;;;;;;;
16/05/2024 05:15;0.00;;;12.80;10.00;;;;;;;;;;;;;;;;;;
16/05/2024 05:00;0.00;;;12.80;10.00;;;;;;;;;;;;;;;;;;
16/05/2024 04:45;0.00;;;12.80;10.00;;;;;;;;;;;;;;;;;;
16/05/2024 04:30;0.00;;;12.80;10.00;;;;;;;;;;;;;;;;;;
16/05/2024 04:15;0.00;;;12.80;9.80;;;;;;;;;;;;;;;;;;
16/05/2024 04:00;0.00;;;12.80;9.80;;;;;;;;;;;;;;;;;;
16/05/2024 03:45;0.00;;;12.80;9.80;;;;;;;;;;;;;;;;;;
16/05/2024 03:30;0.00;;;12.80;9.80;;;;;;;;;;;;;;;;;;
16/05/2024 03:15;0.00;;;12.80;9.70;;;;;;;;;;;;;;;;;;
16/05/2024 03:00;0.00;;;12.80;9.70;;;;;;;;;;;;;;;;;;
16/05/2024 02:45;0.00;;;12.80;9.70;;;;;;;;;;;;;;;;;;
16/05/2024 02:30;0.00;;;12.80;9.70;;;;;;;;;;;;;;;;;;
16/05/2024 02:15;0.00;;;12.90;9.70;;;;;;;;;;;;;;;;;;
16/05/2024 02:00;0.00;;;12.90;9.70;;;;;;;;;;;;;;;;;;
16/05/2024 01:45;0.00;;;12.90;9.70;;;;;;;;;;;;;;;;;;
16/05/2024 01:30;0.00;;;12.90;9.70;;;;;;;;;;;;;;;;;;
16/05/2024 01:15;0.00;;;12.60;9.60;;;;;;;;;;;;;;;;;;
16/05/2024 01:00;0.00;;;12.60;9.60;;;;;;;;;;;;;;;;;;
16/05/2024 00:45;0.00;;;12.60;9.60;;;;;;;;;;;;;;;;;;
16/05/2024 00:30;0.00;;;12.60;9.60;;;;;;;;;;;;;;;;;;
16/05/2024 00:15;0.00;;;12.60;9.60;;;;;;;;;;;;;;;;;;
16/05/2024 00:00;0.00;;;12.60;9.60;;;;;;;;;;;;;;;;;;
15/05/2024 23:45;0.00;;;12.60;9.60;;;;;;;;;;;;;;;;;;
15/05/2024 23:30;0.00;;;12.60;9.60;;;;;;;;;;;;;;;;;;
15/05/2024 23:15;0.00;;;12.60;9.20;;;;;;;;;;;;;;;;;;
15/05/2024 23:00;0.00;;;12.60;9.20;;;;;;;;;;;;;;;;;;
15/05/2024 22:45;0.00;;;12.60;9.20;;;;;;;;;;;;;;;;;;
15/05/2024 22:30;0.00;;;12.60;9.20;;;;;;;;;;;;;;;;;;
15/05/2024 22:15;0.00;;;12.70;9.60;;;;;;;;;;;;;;;;;;
15/05/2024 22:00;0.00;;;12.70;9.60;;;;;;;;;;;;;;;;;;
15/05/2024 21:45;0.00;;;12.70;9.60;;;;;;;;;;;;;;;;;;
15/05/2024 21:30;0.00;;;12.70;9.60;;;;;;;;;;;;;;;;;;
15/05/2024 21:15;0.00;;;12.70;10.40;;;;;;;;;;;;;;;;;;
15/05/2024 21:00;0.00;;;12.70;10.40;;;;;;;;;;;;;;;;;;
15/05/2024 20:45;0.00;;;12.70;10.40;;;;;;;;;;;;;;;;;;
15/05/2024 20:30;0.00;;;12.70;10.40;;;;;;;;;;;;;;;;;;
15/05/2024 20:15;0.00;;;12.70;11.40;;;;;;;;;;;;;;;;;;
15/05/2024 20:00;0.00;;;12.70;11.40;;;;;;;;;;;;;;;;;;
15/05/2024 19:45;0.00;;;12.70;11.40;;;;;;;;;;;;;;;;;;
15/05/2024 19:30;0.00;;;12.70;11.40;;;;;;;;;;;;;;;;;;
15/05/2024 19:15;0.00;;;13.10;12.90;;;;;;;;;;;;;;;;;;
15/05/2024 19:00;0.00;;;13.10;12.90;;;;;;;;;;;;;;;;;;
15/05/2024 18:45;0.00;;;13.10;12.90;;;;;;;;;;;;;;;;;;
15/05/2024 18:30;0.00;;;13.10;12.90;;;;;;;;;;;;;;;;;;
15/05/2024 18:15;0.00;;;13.70;14.90;;;;;;;;;;;;;;;;;;
15/05/2024 18:00;0.00;;;13.70;14.90;;;;;;;;;;;;;;;;;;
15/05/2024 17:45;0.00;;;13.70;14.90;;;;;;;;;;;;;;;;;;
15/05/2024 17:30;0.00;;;13.70;14.90;;;;;;;;;;;;;;;;;;
15/05/2024 17:15;0.00;;;13.90;16.90;;;;;;;;;;;;;;;;;;
15/05/2024 17:00;0.00;;;13.90;16.90;;;;;;;;;;;;;;;;;;
15/05/2024 16:45;0.00;;;13.90;16.90;;;;;;;;;;;;;;;;;;
15/05/2024 16:30;0.00;;;13.90;16.90;;;;;;;;;;;;;;;;;;
15/05/2024 16:15;0.00;;;14.00;17.10;;;;;;;;;;;;;;;;;;
15/05/2024 16:00;0.00;;;14.00;17.10;;;;;;;;;;;;;;;;;;
15/05/2024 15:45;0.00;;;14.00;17.10;;;;;;;;;;;;;;;;;;
15/05/2024 15:30;0.00;;;14.00;17.10;;;;;;;;;;;;;;;;;;
15/05/2024 15:15;0.00;;;14.20;16.60;;;;;;;;;;;;;;;;;;
15/05/2024 15:00;0.00;;;14.20;16.60;;;;;;;;;;;;;;;;;;
15/05/2024 14:45;0.00;;;14.20;16.60;;;;;;;;;;;;;;;;;;
15/05/2024 14:30;0.00;;;14.20;16.60;;;;;;;;;;;;;;;;;;
15/05/2024 14:15;0.00;;;14.40;16.30;;;;;;;;;;;;;;;;;;
15/05/2024 14:00;0.00;;;14.40;16.30;;;;;;;;;;;;;;;;;;
15/05/2024 13:45;0.00;;;14.40;16.30;;;;;;;;;;;;;;;;;;
15/05/2024 13:30;0.00;;;14.40;16.30;;;;;;;;;;;;;;;;;;
15/05/2024 13:15;0.00;;;14.60;14.30;;;;;;;;;;;;;;;;;;
15/05/2024 13:00;0.00;;;14.60;14.30;;;;;;;;;;;;;;;;;;
15/05/2024 12:45;0.00;;;14.60;14.30;;;;;;;;;;;;;;;;;;
15/05/2024 12:30;0.00;;;14.60;14.30;;;;;;;;;;;;;;;;;;
15/05/2024 12:15;0.00;;;14.50;13.70;;;;;;;;;;;;;;;;;;
15/05/2024 12:00;0.00;;;14.50;13.70;;;;;;;;;;;;;;;;;;
15/05/2024 11:45;0.00;;;14.50;13.70;;;;;;;;;;;;;;;;;;
15/05/2024 11:30;0.00;;;14.50;13.70;;;;;;;;;;;;;;;;;;
15/05/2024 11:15;0.00;;;14.40;13.40;;;;;;;;;;;;;;;;;;
15/05/2024 11:00;0.00;;;14.40;13.40;;;;;;;;;;;;;;;;;;
15/05/2024 10:45;0.00;;;14.40;13.40;;;;;;;;;;;;;;;;;;
15/05/2024 10:30;0.00;;;14.40;13.40;;;;;;;;;;;;;;;;;;
15/05/2024 10:15;0.00;;;14.50;12.00;;;;;;;;;;;;;;;;;;
15/05/2024 10:00;0.00;;;14.50;12.00;;;;;;;;;;;;;;;;;;
15/05/2024 09:45;0.00;;;14.50;12.00;;;;;;;;;;;;;;;;;;
15/05/2024 09:30;0.00;660.00;2577.25;14.50;12.00;;;;;;;;;;;;;;;;;;
15/05/2024 09:15;0.00;;;13.90;10.90;;;;;;;;;;;;;;;;;;
15/05/2024 09:00;0.00;;;13.90;10.90;;;;;;;;;;;;;;;;;;
15/05/2024 08:45;0.00;;;13.90;10.90;;;;;;;;;;;;;;;;;;
15/05/2024 08:30;0.00;;;13.90;10.90;;;;;;;;;;;;;;;;;;
15/05/2024 08:15;0.00;;;12.60;9.30;;;;;;;;;;;;;;;;;;
15/05/2024 08:00;0.00;;;12.60;9.30;;;;;;;;;;;;;;;;;;
15/05/2024 07:45;0.00;;;12.60;9.30;;;;;;;;;;;;;;;;;;
15/05/2024 07:30;0.00;;;12.60;9.30;;;;;;;;;;;;;;;;;;
15/05/2024 07:15;0.00;;;12.80;9.20;;;;;;;;;;;;;;;;;;
15/05/2024 07:00;0.00;;;12.80;9.20;;;;;;;;;;;;;;;;;;
15/05/2024 06:45;0.00;;;12.80;9.20;;;;;;;;;;;;;;;;;;
15/05/2024 06:30;0.00;;;12.80;9.20;;;;;;;;;;;;;;;;;;
15/05/2024 06:15;0.00;;;12.80;9.30;;;;;;;;;;;;;;;;;;
15/05/2024 06:00;0.00;;;12.80;9.30;;;;;;;;;;;;;;;;;;
15/05/2024 05:45;0.00;;;12.80;9.30;;;;;;;;;;;;;;;;;;
15/05/2024 05:30;0.00;;;12.80;9.30;;;;;;;;;;;;;;;;;;
15/05/2024 05:15;0.00;;;12.80;9.70;;;;;;;;;;;;;;;;;;
15/05/2024 05:00;0.00;;;12.80;9.70;;;;;;;;;;;;;;;;;;
15/05/2024 04:45;0.00;;;12.80;9.70;;;;;;;;;;;;;;;;;;
15/05/2024 04:30;0.00;;;12.80;9.70;;;;;;;;;;;;;;;;;;
15/05/2024 04:15;0.00;;;12.80;9.90;;;;;;;;;;;;;;;;;;
15/05/2024 04:00;0.00;;;12.80;9.90;;;;;;;;;;;;;;;;;;
15/05/2024 03:45;0.00;;;12.80;9.90;;;;;;;;;;;;;;;;;;
15/05/2024 03:30;0.00;;;12.80;9.90;;;;;;;;;;;;;;;;;;
15/05/2024 03:15;0.00;;;12.90;10.00;;;;;;;;;;;;;;;;;;
15/05/2024 03:00;0.00;;;12.90;10.00;;;;;;;;;;;;;;;;;;
15/05/2024 02:45;0.00;;;12.90;10.00;;;;;;;;;;;;;;;;;;
15/05/2024 02:30;0.00;;;12.90;10.00;;;;;;;;;;;;;;;;;;
15/05/2024 02:15;0.00;;;12.90;10.10;;;;;;;;;;;;;;;;;;
15/05/2024 02:00;0.00;;;12.90;10.10;;;;;;;;;;;;;;;;;;
15/05/2024 01:45;0.00;;;12.90;10.10;;;;;;;;;;;;;;;;;;
15/05/2024 01:30;0.00;;;12.90;10.10;;;;;;;;;;;;;;;;;;
15/05/2024 01:15;0.00;;;12.60;10.10;;;;;;;;;;;;;;;;;;
15/05/2024 01:00;0.00;;;12.60;10.10;;;;;;;;;;;;;;;;;;
15/05/2024 00:45;0.00;;;12.60;10.10;;;;;;;;;;;;;;;;;;
15/05/2024 00:30;0.00;;;12.60;10.10;;;;;;;;;;;;;;;;;;
15/05/2024 00:15;0.00;;;12.60;9.90;;;;;;;;;;;;;;;;;;
15/05/2024 00:00;0.00;;;12.60;9.90;;;;;;;;;;;;;;;;;;
14/05/2024 23:45;0.00;;;12.60;9.90;;;;;;;;;;;;;;;;;;
14/05/2024 23:30;0.00;;;12.60;9.90;;;;;;;;;;;;;;;;;;
14/05/2024 23:15;0.00;;;12.60;9.70;;;;;;;;;;;;;;;;;;
14/05/2024 23:00;0.00;;;12.60;9.70;;;;;;;;;;;;;;;;;;
14/05/2024 22:45;0.00;;;12.60;9.70;;;;;;;;;;;;;;;;;;
14/05/2024 22:30;0.00;;;12.60;9.70;;;;;;;;;;;;;;;;;;
14/05/2024 22:15;0.00;;;12.70;9.40;;;;;;;;;;;;;;;;;;
14/05/2024 22:00;0.00;;;12.70;9.40;;;;;;;;;;;;;;;;;;
14/05/2024 21:45;0.00;;;12.70;9.40;;;;;;;;;;;;;;;;;;
14/05/2024 21:30;0.00;;;12.70;9.40;;;;;;;;;;;;;;;;;;
14/05/2024 21:15;0.00;;;12.70;9.70;;;;;;;;;;;;;;;;;;
14/05/2024 21:00;0.00;;;12.70;9.70;;;;;;;;;;;;;;;;;;
14/05/2024 20:45;0.00;;;12.70;9.70;;;;;;;;;;;;;;;;;;
14/05/2024 20:30;0.00;;;12.70;9.70;;;;;;;;;;;;;;;;;;
14/05/2024 20:15;0.00;;;12.90;10.50;;;;;;;;;;;;;;;;;;
14/05/2024 20:00;0.00;;;12.90;10.50;;;;;;;;;;;;;;;;;;
14/05/2024 19:45;0.00;;;12.90;10.50;;;;;;;;;;;;;;;;;;
14/05/2024 19:30;0.00;;;12.90;10.50;;;;;;;;;;;;;;;;;;
14/05/2024 19:15;0.00;;;13.10;11.90;;;;;;;;;;;;;;;;;;
14/05/2024 19:00;0.00;;;13.10;11.90;;;;;;;;;;;;;;;;;;
14/05/2024 18:45;0.00;;;13.10;11.90;;;;;;;;;;;;;;;;;;
14/05/2024 18:30;0.00;;;13.10;11.90;;;;;;;;;;;;;;;;;;
14/05/2024 18:15;0.00;;;13.70;13.80;;;;;;;;;;;;;;;;;;
14/05/2024 18:00;0.00;;;13.70;13.80;;;;;;;;;;;;;;;;;;
14/05/2024 17:45;0.00;;;13.70;13.80;;;;;;;;;;;;;;;;;;
14/05/2024 17:30;0.00;;;13.70;13.80;;;;;;;;;;;;;;;;;;
14/05/2024 17:15;0.00;;;13.90;15.00;;;;;;;;;;;;;;;;;;
14/05/2024 17:00;0.00;;;13.90;15.00;;;;;;;;;;;;;;;;;;
14/05/2024 16:45;0.00;;;13.90;15.00;;;;;;;;;;;;;;;;;;
14/05/2024 16:30;0.00;;;13.90;15.00;;;;;;;;;;;;;;;;;;
14/05/2024 16:15;0.00;;;13.90;15.60;;;;;;;;;;;;;;;;;;
14/05/2024 16:00;0.00;859.00;3816.20;13.90;15.60;;;;;;;;;;;;;;;;;;
14/05/2024 15:45;0.00;;;13.90;15.60;;;;;;;;;;;;;;;;;;
14/05/2024 15:30;0.00;;;13.90;15.60;;;;;;;;;;;;;;;;;;
14/05/2024 15:15;0.00;;;14.30;15.80;;;;;;;;;;;;;;;;;;
14/05/2024 15:00;0.00;;;14.30;15.80;;;;;;;;;;;;;;;;;;
14/05/2024 14:45;0.00;;;14.30;15.80;;;;;;;;;;;;;;;;;;
14/05/2024 14:30;0.00;;;14.30;15.80;;;;;;;;;;;;;;;;;;
14/05/2024 14:15;0.00;;;14.60;15.20;;;;;;;;;;;;;;;;;;
14/05/2024 14:00;0.00;;;14.60;15.20;;;;;;;;;;;;;;;;;;
14/05/2024 13:45;0.00;;;14.60;15.20;;;;;;;;;;;;;;;;;;
14/05/2024 13:30;;900.00;4097.33;14.60;15.20;;;;;;;;;;;;;;;;;;
14/05/2024 13:15;0.00;;;14.00;14.50;;;;;;;;;;;;;;;;;;
14/05/2024 13:00;0.00;;;14.00;14.50;;;;;;;;;;;;;;;;;;
14/05/2024 12:45;0.00;;;14.00;14.50;;;;;;;;;;;;;;;;;;
14/05/2024 12:30;0.00;;;14.00;14.50;;;;;;;;;;;;;;;;;;
14/05/2024 12:15;0.00;;;14.20;14.00;;;;;;;;;;;;;;;;;;
14/05/2024 12:00;0.00;;;14.20;14.00;;;;;;;;;;;;;;;;;;
14/05/2024 11:45;0.00;;;14.20;14.00;;;;;;;;;;;;;;;;;;
14/05/2024 11:30;0.00;;;14.20;14.00;;;;;;;;;;;;;;;;;;
14/05/2024 11:15;0.00;;;14.20;13.60;;;;;;;;;;;;;;;;;;
14/05/2024 11:00;0.00;;;14.20;13.60;;;;;;;;;;;;;;;;;;
14/05/2024 10:45;0.00;;;14.20;13.60;;;;;;;;;;;;;;;;;;
14/05/2024 10:30;0.00;;;14.20;13.60;;;;;;;;;;;;;;;;;;
14/05/2024 10:15;0.00;;;14.60;13.40;;;;;;;;;;;;;;;;;;
14/05/2024 10:00;0.00;;;14.60;13.40;;;;;;;;;;;;;;;;;;
14/05/2024 09:45;0.00;;;14.60;13.40;;;;;;;;;;;;;;;;;;
14/05/2024 09:30;0.00;;;14.60;13.40;;;;;;;;;;;;;;;;;;
14/05/2024 09:15;0.00;;;13.40;12.00;;;;;;;;;;;;;;;;;;
14/05/2024 09:00;0.00;1018.00;4954.44;13.40;12.00;;;;;;;;;;;;;;;;;;
