Data;Hora;Chuva (mm);Nível (cm);Vazão (m3/s);
17/07/2024;02:45:00;0             ;476             ;1,097.9;
17/07/2024;03:00:00;0             ;475             ;1,093.81;
17/07/2024;03:15:00;0             ;474             ;1,089.72;
17/07/2024;03:30:00;0             ;473             ;1,085.64;
17/07/2024;03:45:00;0             ;473             ;1,085.64;
17/07/2024;04:00:00;0             ;473             ;1,085.64;
17/07/2024;04:15:00;0             ;472             ;1,081.57;
17/07/2024;04:30:00;0             ;472             ;1,081.57;
17/07/2024;04:45:00;0             ;472             ;1,081.57;
17/07/2024;05:00:00;0             ;472             ;1,081.57;
17/07/2024;05:15:00;0             ;472             ;1,081.57;
17/07/2024;05:30:00;0             ;473             ;1,085.64;
17/07/2024;05:45:00;0             ;474             ;1,089.72;
17/07/2024;06:00:00;0             ;474             ;1,089.72;
17/07/2024;06:15:00;0             ;476             ;1,097.9;
17/07/2024;06:30:00;0             ;477             ;1,101.99;
17/07/2024;06:45:00;0             ;477             ;1,101.99;
17/07/2024;07:00:00;0             ;478             ;1,106.09;
17/07/2024;07:15:00;0             ;478             ;1,106.09;
17/07/2024;07:30:00;0             ;480             ;1,114.31;
17/07/2024;07:45:00;0             ;480             ;1,114.31;
17/07/2024;08:00:00;0             ;481             ;1,118.42;
17/07/2024;08:15:00;0             ;479             ;1,110.2;
17/07/2024;08:30:00;0             ;480             ;1,114.31;
17/07/2024;08:45:00;0             ;480             ;1,114.31;
17/07/2024;09:00:00;0             ;480             ;1,114.31;
17/07/2024;09:15:00;0             ;480             ;1,114.31;
17/07/2024;09:30:00;0             ;480             ;1,114.31;
17/07/2024;09:45:00;0             ;480             ;1,114.31;
17/07/2024;10:00:00;0             ;480             ;1,114.31;
17/07/2024;10:15:00;0             ;480             ;1,114.31;
17/07/2024;10:30:00;0             ;479             ;1,110.2;
17/07/2024;10:45:00;0             ;478             ;1,106.09;
17/07/2024;11:00:00;0             ;479             ;1,110.2;
17/07/2024;11:15:00;0             ;477             ;1,101.99;
17/07/2024;11:30:00;0             ;476             ;1,097.9;
17/07/2024;11:45:00;0             ;474             ;1,089.72;
17/07/2024;12:00:00;0             ;474             ;1,089.72;
17/07/2024;12:15:00;0             ;472             ;1,081.57;
17/07/2024;12:30:00;0             ;470             ;1,073.43;
17/07/2024;12:45:00;0             ;468             ;1,065.31;
17/07/2024;13:00:00;0             ;466             ;1,057.22;
17/07/2024;13:15:00;0             ;461             ;1,037.06;
17/07/2024;13:30:00;0             ;463             ;1,045.11;
17/07/2024;13:45:00;0             ;460             ;1,033.05;
17/07/2024;14:00:00;0             ;457             ;1,021.03;
17/07/2024;14:15:00;0             ;453             ;1,005.08;
17/07/2024;14:30:00;0             ;451             ;997.14;
17/07/2024;14:45:00;0             ;451             ;997.14;
17/07/2024;15:00:00;0             ;445             ;973.43;
17/07/2024;15:15:00;0             ;443             ;965.57;
17/07/2024;15:30:00;0             ;442             ;961.64;
17/07/2024;15:45:00;0             ;440             ;953.81;
17/07/2024;16:00:00;0             ;436             ;938.21;
17/07/2024;16:15:00;0             ;437             ;942.1;
17/07/2024;16:30:00;0             ;434             ;930.44;
17/07/2024;16:45:00;0             ;432             ;922.7;
17/07/2024;17:00:00;0             ;431             ;918.83;
17/07/2024;17:15:00;0             ;429             ;911.11;
17/07/2024;17:30:00;0             ;429             ;911.11;
17/07/2024;17:45:00;0             ;429             ;911.11;
17/07/2024;18:00:00;0             ;428             ;907.26;
17/07/2024;18:15:00;0             ;429             ;911.11;
17/07/2024;18:30:00;0             ;429             ;911.11;
17/07/2024;18:45:00;0             ;429             ;911.11;
17/07/2024;19:00:00;0             ;429             ;911.11;
17/07/2024;19:15:00;0             ;431             ;918.83;
17/07/2024;19:30:00;0             ;432             ;922.7;
17/07/2024;19:45:00;0             ;432             ;922.7;
17/07/2024;20:00:00;0             ;433             ;926.57;
17/07/2024;20:15:00;0             ;433             ;926.57;
17/07/2024;20:30:00;0             ;434             ;930.44;
17/07/2024;20:45:00;0             ;435             ;934.33;
17/07/2024;21:00:00;0             ;436             ;938.21;
17/07/2024;21:15:00;0             ;436             ;938.21;
17/07/2024;21:30:00;0             ;436             ;938.21;
17/07/2024;21:45:00;0             ;437             ;942.1;
17/07/2024;22:00:00;0             ;436             ;938.21;
17/07/2024;22:15:00;0             ;435             ;934.33;
17/07/2024;22:30:00;0             ;435             ;934.33;
17/07/2024;22:45:00;0             ;434             ;930.44;
17/07/2024;23:00:00;0             ;434             ;930.44;
17/07/2024;23:15:00;0             ;432             ;922.7;
17/07/2024;23:30:00;0             ;431             ;918.83;
17/07/2024;23:45:00;0             ;430             ;914.97;
18/07/2024;00:00:00;0             ;428             ;907.26;
18/07/2024;00:15:00;0             ;427             ;903.42;
18/07/2024;00:30:00;0             ;425             ;895.75;
18/07/2024;00:45:00;0             ;423             ;888.09;
18/07/2024;01:00:00;0             ;423             ;888.09;
18/07/2024;01:15:00;0             ;422             ;884.28;
18/07/2024;01:30:00;0             ;420             ;876.65;
18/07/2024;01:45:00;0             ;420             ;876.65;
18/07/2024;02:00:00;0             ;419             ;872.85;
18/07/2024;02:15:00;0             ;419             ;872.85;
18/07/2024;02:30:00;0             ;419             ;872.85;
18/07/2024;02:45:00;0             ;419             ;872.85;
18/07/2024;03:00:00;0             ;419             ;872.85;
18/07/2024;03:15:00;0             ;420             ;876.65;
18/07/2024;03:30:00;0             ;420             ;876.65;
18/07/2024;03:45:00;0             ;421             ;880.46;
18/07/2024;04:00:00;0             ;421             ;880.46;
18/07/2024;04:15:00;0             ;421             ;880.46;
18/07/2024;04:30:00;0             ;421             ;880.46;
18/07/2024;04:45:00;0             ;422             ;884.28;
18/07/2024;05:00:00;0             ;421             ;880.46;
18/07/2024;05:15:00;0             ;422             ;884.28;
18/07/2024;05:30:00;0             ;419             ;872.85;
18/07/2024;05:45:00;0             ;421             ;880.46;
18/07/2024;06:00:00;0             ;420             ;876.65;
18/07/2024;06:15:00;0             ;419             ;872.85;
18/07/2024;06:30:00;0             ;418             ;869.06;
18/07/2024;06:45:00;0             ;419             ;872.85;
18/07/2024;07:00:00;0             ;418             ;869.06;
18/07/2024;07:15:00;0             ;416             ;861.48;
18/07/2024;07:30:00;0             ;417             ;865.26;
18/07/2024;07:45:00;0             ;415             ;857.7;
18/07/2024;08:00:00;0             ;415             ;857.7;
18/07/2024;08:15:00;0             ;415             ;857.7;
18/07/2024;08:30:00;0             ;415             ;857.7;
18/07/2024;08:45:00;0             ;415             ;857.7;
18/07/2024;09:00:00;0             ;414             ;853.92;
18/07/2024;09:15:00;0             ;414             ;853.92;
18/07/2024;09:30:00;0             ;413             ;850.15;
18/07/2024;09:45:00;0             ;412             ;846.39;
18/07/2024;10:00:00;0             ;412             ;846.39;
18/07/2024;10:15:00;0             ;411             ;842.63;
18/07/2024;10:30:00;0             ;412             ;846.39;
18/07/2024;10:45:00;0             ;411             ;842.63;
18/07/2024;11:00:00;0             ;411             ;842.63;
18/07/2024;11:15:00;0             ;411             ;842.63;
18/07/2024;11:30:00;0             ;410             ;838.88;
18/07/2024;11:45:00;0             ;410             ;838.88;
18/07/2024;12:00:00;0             ;410             ;838.88;
18/07/2024;12:15:00;0             ;409             ;835.13;
18/07/2024;12:30:00;0             ;408             ;831.38;
18/07/2024;12:45:00;0             ;408             ;831.38;
18/07/2024;13:00:00;0             ;407             ;827.65;
18/07/2024;13:15:00;0             ;407             ;827.65;
18/07/2024;13:30:00;0             ;405             ;820.19;
18/07/2024;13:45:00;0             ;402             ;809.04;
18/07/2024;14:00:00;0             ;403             ;812.75;
18/07/2024;14:15:00;0             ;402             ;809.04;
18/07/2024;14:30:00;0             ;401             ;805.34;
18/07/2024;14:45:00;0             ;399             ;797.95;
18/07/2024;15:00:00;0             ;398             ;794.26;
18/07/2024;15:15:00;0             ;396             ;786.9;
18/07/2024;15:30:00;0             ;395             ;783.23;
18/07/2024;15:45:00;0             ;395             ;783.23;
18/07/2024;16:00:00;0             ;394             ;779.56;
18/07/2024;16:15:00;0             ;393             ;775.9;
18/07/2024;16:30:00;0             ;392             ;772.25;
18/07/2024;16:45:00;0             ;391             ;768.6;
18/07/2024;17:00:00;0             ;389             ;761.32;
18/07/2024;17:15:00;0             ;390             ;764.96;
18/07/2024;17:30:00;0             ;389             ;761.32;
18/07/2024;17:45:00;0             ;389             ;761.32;
18/07/2024;18:00:00;0             ;391             ;768.6;
18/07/2024;18:15:00;0             ;389             ;761.32;
18/07/2024;18:30:00;0             ;392             ;772.25;
18/07/2024;18:45:00;0             ;392             ;772.25;
18/07/2024;19:00:00;0             ;393             ;775.9;
18/07/2024;19:15:00;0             ;393             ;775.9;
18/07/2024;19:30:00;0             ;395             ;783.23;
18/07/2024;19:45:00;0             ;397             ;790.58;
18/07/2024;20:00:00;0             ;398             ;794.26;
18/07/2024;20:15:00;0             ;399             ;797.95;
18/07/2024;20:30:00;0             ;402             ;809.04;
18/07/2024;20:45:00;0             ;403             ;812.75;
18/07/2024;21:00:00;0             ;404             ;816.47;
18/07/2024;21:15:00;0             ;406             ;823.92;
18/07/2024;21:30:00;0             ;407             ;827.65;
18/07/2024;21:45:00;0             ;407             ;827.65;
18/07/2024;22:00:00;0             ;408             ;831.38;
18/07/2024;22:15:00;0             ;408             ;831.38;
18/07/2024;22:30:00;0             ;409             ;835.13;
18/07/2024;22:45:00;0             ;410             ;838.88;
18/07/2024;23:00:00;0             ;409             ;835.13;
18/07/2024;23:15:00;0             ;409             ;835.13;
18/07/2024;23:30:00;0             ;408             ;831.38;
18/07/2024;23:45:00;0             ;407             ;827.65;
19/07/2024;00:00:00;0             ;408             ;831.38;
19/07/2024;00:15:00;0             ;406             ;823.92;
19/07/2024;00:30:00;0             ;406             ;823.92;
19/07/2024;00:45:00;0             ;404             ;816.47;
19/07/2024;01:00:00;0             ;402             ;809.04;
19/07/2024;01:15:00;0             ;401             ;805.34;
19/07/2024;01:30:00;0             ;399             ;797.95;
19/07/2024;01:45:00;0             ;398             ;794.26;
19/07/2024;02:00:00;0             ;396             ;786.9;
19/07/2024;02:15:00;0             ;395             ;783.23;
19/07/2024;02:30:00;0             ;393             ;775.9;
19/07/2024;02:45:00;0             ;391             ;768.6;
19/07/2024;03:00:00;0             ;389             ;761.32;
19/07/2024;03:15:00;0             ;388             ;757.69;
19/07/2024;03:30:00;0             ;387             ;754.06;
19/07/2024;03:45:00;0             ;386             ;750.44;
19/07/2024;04:00:00;0             ;384             ;743.22;
19/07/2024;04:15:00;0             ;383             ;739.61;
19/07/2024;04:30:00;0             ;382             ;736.02;
19/07/2024;04:45:00;0             ;380             ;728.84;
19/07/2024;05:00:00;0             ;380             ;728.84;
19/07/2024;05:15:00;0             ;378             ;721.68;
19/07/2024;05:30:00;0             ;377             ;718.11;
19/07/2024;05:45:00;0             ;375             ;710.99;
19/07/2024;06:00:00;0             ;373             ;703.89;
19/07/2024;06:15:00;0             ;372             ;700.35;
19/07/2024;06:30:00;0             ;371             ;696.82;
19/07/2024;06:45:00;0             ;369             ;689.77;
19/07/2024;07:00:00;0             ;368             ;686.25;
19/07/2024;07:15:00;0             ;366             ;679.23;
19/07/2024;07:30:00;0             ;364             ;672.24;
19/07/2024;07:45:00;0             ;363             ;668.75;
19/07/2024;08:00:00;0             ;362             ;665.27;
19/07/2024;08:15:00;0             ;361             ;661.79;
19/07/2024;08:30:00;0             ;361             ;661.79;
19/07/2024;08:45:00;0             ;360             ;658.32;
19/07/2024;09:00:00;0             ;359             ;654.86;
19/07/2024;09:15:00;0             ;359             ;654.86;
19/07/2024;09:30:00;0             ;359             ;654.86;
19/07/2024;09:45:00;0             ;358             ;651.4;
19/07/2024;10:00:00;0             ;358             ;651.4;
19/07/2024;10:15:00;0             ;358             ;651.4;
19/07/2024;10:30:00;0             ;358             ;651.4;
19/07/2024;10:45:00;0             ;357             ;647.95;
19/07/2024;11:00:00;0             ;358             ;651.4;
19/07/2024;11:15:00;0             ;358             ;651.4;
19/07/2024;11:30:00;0             ;358             ;651.4;
19/07/2024;11:45:00;0             ;358             ;651.4;
19/07/2024;12:00:00;0             ;359             ;654.86;
19/07/2024;12:15:00;0             ;359             ;654.86;
19/07/2024;12:30:00;0             ;359             ;654.86;
19/07/2024;12:45:00;0             ;359             ;654.86;
19/07/2024;13:00:00;0             ;359             ;654.86;
19/07/2024;13:15:00;0             ;359             ;654.86;
19/07/2024;13:30:00;0             ;359             ;654.86;
19/07/2024;13:45:00;0             ;359             ;654.86;
19/07/2024;14:00:00;0             ;358             ;651.4;
19/07/2024;14:15:00;0             ;359             ;654.86;
19/07/2024;14:30:00;0             ;359             ;654.86;
19/07/2024;14:45:00;0             ;359             ;654.86;
19/07/2024;15:00:00;0             ;358             ;651.4;
19/07/2024;15:15:00;0             ;359             ;654.86;
19/07/2024;15:30:00;0             ;358             ;651.4;
19/07/2024;15:45:00;0             ;358             ;651.4;
19/07/2024;16:00:00;0             ;358             ;651.4;
19/07/2024;16:15:00;0             ;358             ;651.4;
19/07/2024;16:30:00;0             ;358             ;651.4;
19/07/2024;16:45:00;0             ;357             ;647.95;
19/07/2024;17:00:00;0             ;358             ;651.4;
19/07/2024;17:15:00;0             ;357             ;647.95;
19/07/2024;17:30:00;0             ;358             ;651.4;
19/07/2024;17:45:00;0             ;356             ;644.5;
19/07/2024;18:00:00;0             ;358             ;651.4;
19/07/2024;18:15:00;0             ;357             ;647.95;
19/07/2024;18:30:00;0             ;357             ;647.95;
19/07/2024;18:45:00;0             ;357             ;647.95;
19/07/2024;19:00:00;0             ;357             ;647.95;
19/07/2024;19:15:00;0             ;357             ;647.95;
19/07/2024;19:30:00;0             ;357             ;647.95;
19/07/2024;19:45:00;0             ;357             ;647.95;
19/07/2024;20:00:00;0             ;357             ;647.95;
19/07/2024;20:15:00;0             ;357             ;647.95;
19/07/2024;20:30:00;0             ;356             ;644.5;
19/07/2024;20:45:00;0             ;356             ;644.5;
19/07/2024;21:00:00;0             ;357             ;647.95;
19/07/2024;21:15:00;0             ;356             ;644.5;
19/07/2024;21:30:00;0             ;356             ;644.5;
19/07/2024;21:45:00;0             ;356             ;644.5;
19/07/2024;22:00:00;0             ;357             ;647.95;
19/07/2024;22:15:00;0             ;357             ;647.95;
19/07/2024;22:30:00;0             ;356             ;644.5;
19/07/2024;22:45:00;0             ;356             ;644.5;
19/07/2024;23:00:00;0             ;357             ;647.95;
19/07/2024;23:15:00;0             ;356             ;644.5;
19/07/2024;23:30:00;0             ;356             ;644.5;
19/07/2024;23:45:00;0             ;355             ;641.06;
20/07/2024;00:00:00;0             ;356             ;644.5;
20/07/2024;00:15:00;0             ;356             ;644.5;
20/07/2024;00:30:00;0             ;356             ;644.5;
20/07/2024;00:45:00;0             ;356             ;644.5;
20/07/2024;01:00:00;0             ;356             ;644.5;
20/07/2024;01:15:00;0             ;356             ;644.5;
20/07/2024;01:30:00;0             ;356             ;644.5;
20/07/2024;01:45:00;0             ;356             ;644.5;
20/07/2024;02:00:00;0             ;357             ;647.95;
20/07/2024;02:15:00;0             ;356             ;644.5;
20/07/2024;02:30:00;0             ;357             ;647.95;
20/07/2024;02:45:00;0             ;357             ;647.95;
20/07/2024;03:00:00;0             ;357             ;647.95;
20/07/2024;03:15:00;0             ;357             ;647.95;
20/07/2024;03:30:00;0             ;357             ;647.95;
20/07/2024;03:45:00;0             ;356             ;644.5;
20/07/2024;04:00:00;0             ;356             ;644.5;
20/07/2024;04:15:00;0             ;355             ;641.06;
20/07/2024;04:30:00;0             ;355             ;641.06;
20/07/2024;04:45:00;0             ;353             ;634.2;
20/07/2024;05:00:00;0             ;352             ;630.77;
20/07/2024;05:15:00;0             ;351             ;627.36;
20/07/2024;05:30:00;0             ;349             ;620.54;
20/07/2024;05:45:00;0             ;347             ;613.75;
20/07/2024;06:00:00;0             ;346             ;610.36;
20/07/2024;06:15:00;0             ;345             ;606.98;
20/07/2024;06:30:00;0             ;343             ;600.24;
20/07/2024;06:45:00;0             ;341             ;593.52;
20/07/2024;07:00:00;0             ;340             ;590.17;
20/07/2024;07:15:00;0             ;338             ;583.49;
20/07/2024;07:30:00;0             ;338             ;583.49;
20/07/2024;07:45:00;0             ;337             ;580.16;
20/07/2024;08:00:00;0             ;335             ;573.52;
20/07/2024;08:15:00;0             ;334             ;570.21;
20/07/2024;08:30:00;0             ;335             ;573.52;
20/07/2024;08:45:00;0             ;334             ;570.21;
20/07/2024;09:00:00;0             ;334             ;570.21;
20/07/2024;09:15:00;0             ;335             ;573.52;
20/07/2024;09:30:00;0             ;335             ;573.52;
20/07/2024;09:45:00;0             ;336             ;576.84;
20/07/2024;10:00:00;0             ;335             ;573.52;
20/07/2024;10:15:00;0             ;338             ;583.49;
20/07/2024;10:30:00;0             ;341             ;593.52;
20/07/2024;10:45:00;0             ;342             ;596.88;
20/07/2024;11:00:00;0             ;343             ;600.24;
20/07/2024;11:15:00;0             ;345             ;606.98;
20/07/2024;11:30:00;0             ;344             ;603.61;
20/07/2024;11:45:00;0             ;348             ;617.14;
20/07/2024;12:00:00;0             ;349             ;620.54;
20/07/2024;12:15:00;0             ;350             ;623.95;
20/07/2024;12:30:00;0             ;350             ;623.95;
20/07/2024;12:45:00;0             ;351             ;627.36;
20/07/2024;13:00:00;0             ;351             ;627.36;
20/07/2024;13:15:00;0             ;353             ;634.2;
20/07/2024;13:30:00;0             ;354             ;637.62;
20/07/2024;13:45:00;0             ;354             ;637.62;
20/07/2024;14:00:00;0             ;352             ;630.77;
20/07/2024;14:15:00;0             ;353             ;634.2;
20/07/2024;14:30:00;0             ;355             ;641.06;
20/07/2024;14:45:00;0             ;355             ;641.06;
20/07/2024;15:00:00;0             ;353             ;634.2;
20/07/2024;15:15:00;0             ;353             ;634.2;
20/07/2024;15:30:00;0             ;353             ;634.2;
20/07/2024;15:45:00;0             ;352             ;630.77;
20/07/2024;16:00:00;0             ;353             ;634.2;
20/07/2024;16:15:00;0             ;354             ;637.62;
20/07/2024;16:30:00;0             ;353             ;634.2;
20/07/2024;16:45:00;0             ;353             ;634.2;
20/07/2024;17:00:00;0             ;355             ;641.06;
20/07/2024;17:15:00;0             ;354             ;637.62;
20/07/2024;17:30:00;0             ;352             ;630.77;
20/07/2024;17:45:00;0             ;350             ;623.95;
20/07/2024;18:00:00;0             ;352             ;630.77;
20/07/2024;18:15:00;0             ;354             ;637.62;
20/07/2024;18:30:00;0             ;354             ;637.62;
20/07/2024;18:45:00;0             ;353             ;634.2;
20/07/2024;19:00:00;0             ;354             ;637.62;
20/07/2024;19:15:00;0             ;353             ;634.2;
20/07/2024;19:30:00;0             ;349             ;620.54;
20/07/2024;19:45:00;0             ;350             ;623.95;
20/07/2024;20:00:00;0             ;352             ;630.77;
20/07/2024;20:15:00;0             ;350             ;623.95;
20/07/2024;20:30:00;0             ;351             ;627.36;
20/07/2024;20:45:00;0             ;348             ;617.14;
20/07/2024;21:00:00;0             ;348             ;617.14;
20/07/2024;21:15:00;0             ;347             ;613.75;
20/07/2024;21:30:00;0             ;345             ;606.98;
20/07/2024;21:45:00;0             ;344             ;603.61;
20/07/2024;22:00:00;0             ;343             ;600.24;
20/07/2024;22:15:00;0             ;341             ;593.52;
20/07/2024;22:30:00;0             ;340             ;590.17;
20/07/2024;22:45:00;0             ;339             ;586.83;
20/07/2024;23:00:00;0             ;337             ;580.16;
20/07/2024;23:15:00;0             ;336             ;576.84;
20/07/2024;23:30:00;0             ;336             ;576.84;
20/07/2024;23:45:00;0             ;335             ;573.52;
21/07/2024;00:00:00;0             ;335             ;573.52;
21/07/2024;00:15:00;0             ;334             ;570.21;
21/07/2024;00:30:00;0             ;333             ;566.9;
21/07/2024;00:45:00;0             ;332             ;563.6;
21/07/2024;01:00:00;0             ;332             ;563.6;
21/07/2024;01:15:00;0             ;331             ;560.31;
21/07/2024;01:30:00;0             ;330             ;557.02;
21/07/2024;01:45:00;0             ;329             ;553.74;
21/07/2024;02:00:00;0             ;328             ;550.46;
21/07/2024;02:15:00;0             ;327             ;547.19;
21/07/2024;02:30:00;0             ;326             ;543.93;
21/07/2024;02:45:00;0             ;325             ;540.67;
21/07/2024;03:00:00;0             ;324             ;537.43;
21/07/2024;03:15:00;0             ;322             ;530.94;
21/07/2024;03:30:00;0             ;321             ;527.71;
21/07/2024;03:45:00;0             ;320             ;524.49;
21/07/2024;04:00:00;0             ;318             ;518.06;
21/07/2024;04:15:00;0             ;317             ;514.86;
21/07/2024;04:30:00;0             ;315             ;508.47;
21/07/2024;04:45:00;0             ;314             ;505.28;
21/07/2024;05:00:00;0             ;313             ;502.1;
21/07/2024;05:15:00;0             ;312             ;498.93;
21/07/2024;05:30:00;0             ;311             ;495.76;
21/07/2024;05:45:00;0             ;310             ;491.13;
21/07/2024;06:00:00;0             ;309             ;488.1;
21/07/2024;06:15:00;0             ;308             ;485.09;
21/07/2024;06:30:00;0             ;307             ;482.08;
21/07/2024;06:45:00;0             ;306             ;479.08;
21/07/2024;07:00:00;0             ;305             ;476.08;
21/07/2024;07:15:00;0             ;304             ;473.1;
21/07/2024;07:30:00;0             ;304             ;473.1;
21/07/2024;07:45:00;0             ;303             ;470.11;
21/07/2024;08:00:00;0             ;303             ;470.11;
21/07/2024;08:15:00;0             ;302             ;467.14;
21/07/2024;08:30:00;0             ;302             ;467.14;
21/07/2024;08:45:00;0             ;301             ;464.17;
21/07/2024;09:00:00;0             ;301             ;464.17;
21/07/2024;09:15:00;0             ;301             ;464.17;
21/07/2024;09:30:00;0             ;301             ;464.17;
21/07/2024;09:45:00;0             ;301             ;464.17;
21/07/2024;10:00:00;0             ;302             ;467.14;
21/07/2024;10:15:00;0             ;303             ;470.11;
21/07/2024;10:30:00;0             ;303             ;470.11;
21/07/2024;10:45:00;0             ;304             ;473.1;
21/07/2024;11:00:00;0             ;306             ;479.08;
21/07/2024;11:15:00;0             ;307             ;482.08;
21/07/2024;11:30:00;0             ;308             ;485.09;
21/07/2024;11:45:00;0             ;310             ;491.13;
21/07/2024;12:00:00;0             ;311             ;495.76;
21/07/2024;12:15:00;0             ;313             ;502.1;
21/07/2024;12:30:00;0             ;314             ;505.28;
21/07/2024;12:45:00;0             ;315             ;508.47;
21/07/2024;13:00:00;0             ;316             ;511.66;
21/07/2024;13:15:00;0             ;317             ;514.86;
21/07/2024;13:30:00;0             ;318             ;518.06;
21/07/2024;13:45:00;0             ;320             ;524.49;
21/07/2024;14:00:00;0             ;321             ;527.71;
21/07/2024;14:15:00;0             ;323             ;534.18;
21/07/2024;14:30:00;0             ;325             ;540.67;
21/07/2024;14:45:00;0             ;327             ;547.19;
21/07/2024;15:00:00;0             ;330             ;557.02;
21/07/2024;15:15:00;0             ;333             ;566.9;
21/07/2024;15:30:00;0             ;335             ;573.52;
21/07/2024;15:45:00;0             ;337             ;580.16;
21/07/2024;16:00:00;0             ;338             ;583.49;
21/07/2024;16:15:00;0             ;339             ;586.83;
21/07/2024;16:30:00;0             ;340             ;590.17;
21/07/2024;16:45:00;0             ;340             ;590.17;
21/07/2024;17:00:00;0             ;340             ;590.17;
21/07/2024;17:15:00;0             ;339             ;586.83;
21/07/2024;17:30:00;0             ;338             ;583.49;
21/07/2024;17:45:00;0             ;337             ;580.16;
21/07/2024;18:00:00;0             ;335             ;573.52;
21/07/2024;18:15:00;0             ;333             ;566.9;
21/07/2024;18:30:00;0             ;331             ;560.31;
21/07/2024;18:45:00;0             ;329             ;553.74;
21/07/2024;19:00:00;0             ;328             ;550.46;
21/07/2024;19:15:00;0             ;327             ;547.19;
21/07/2024;19:30:00;0             ;325             ;540.67;
21/07/2024;19:45:00;0             ;324             ;537.43;
21/07/2024;20:00:00;0             ;323             ;534.18;
21/07/2024;20:15:00;0             ;322             ;530.94;
21/07/2024;20:30:00;0             ;322             ;530.94;
21/07/2024;20:45:00;0             ;321             ;527.71;
21/07/2024;21:00:00;0             ;321             ;527.71;
21/07/2024;21:15:00;0             ;321             ;527.71;
21/07/2024;21:30:00;0             ;320             ;524.49;
21/07/2024;21:45:00;0             ;321             ;527.71;
21/07/2024;22:00:00;0             ;321             ;527.71;
21/07/2024;22:15:00;0             ;321             ;527.71;
21/07/2024;22:30:00;0             ;321             ;527.71;
21/07/2024;22:45:00;0             ;321             ;527.71;
21/07/2024;23:00:00;0             ;321             ;527.71;
21/07/2024;23:15:00;0             ;320             ;524.49;
21/07/2024;23:30:00;0             ;320             ;524.49;
21/07/2024;23:45:00;0             ;319             ;521.27;
22/07/2024;00:00:00;0             ;318             ;518.06;
22/07/2024;00:15:00;0             ;317             ;514.86;
22/07/2024;00:30:00;0             ;316             ;511.66;
22/07/2024;00:45:00;0             ;316             ;511.66;
22/07/2024;01:00:00;0             ;314             ;505.28;
22/07/2024;01:15:00;0             ;313             ;502.1;
22/07/2024;01:30:00;0             ;311             ;495.76;
22/07/2024;01:45:00;0             ;310             ;491.13;
22/07/2024;02:00:00;0             ;309             ;488.1;
22/07/2024;02:15:00;0             ;308             ;485.09;
22/07/2024;02:30:00;0             ;307             ;482.08;
22/07/2024;02:45:00;0             ;306             ;479.08;
22/07/2024;03:00:00;0             ;305             ;476.08;
22/07/2024;03:15:00;0             ;305             ;476.08;
22/07/2024;03:30:00;0             ;304             ;473.1;
22/07/2024;03:45:00;0             ;304             ;473.1;
22/07/2024;04:00:00;0             ;303             ;470.11;
22/07/2024;04:15:00;0             ;302             ;467.14;
22/07/2024;04:30:00;0             ;301             ;464.17;
22/07/2024;04:45:00;0             ;302             ;467.14;
22/07/2024;05:00:00;0             ;301             ;464.17;
22/07/2024;05:15:00;0             ;301             ;464.17;
22/07/2024;05:30:00;0             ;301             ;464.17;
22/07/2024;05:45:00;0             ;300             ;461.2;
22/07/2024;06:00:00;0             ;300             ;461.2;
22/07/2024;06:15:00;0             ;300             ;461.2;
22/07/2024;06:30:00;0             ;299             ;458.25;
22/07/2024;06:45:00;0             ;299             ;458.25;
22/07/2024;07:00:00;0             ;299             ;458.25;
22/07/2024;07:15:00;0             ;298             ;455.3;
22/07/2024;07:30:00;0             ;298             ;455.3;
22/07/2024;07:45:00;0             ;299             ;458.25;
22/07/2024;08:00:00;0             ;299             ;458.25;
22/07/2024;08:15:00;0             ;297             ;452.35;
22/07/2024;08:30:00;0             ;300             ;461.2;
22/07/2024;08:45:00;0             ;302             ;467.14;
22/07/2024;09:00:00;0             ;304             ;473.1;
22/07/2024;09:15:00;0             ;305             ;476.08;
22/07/2024;09:30:00;0             ;308             ;485.09;
22/07/2024;09:45:00;0             ;311             ;495.76;
22/07/2024;10:00:00;0             ;313             ;502.1;
22/07/2024;10:15:00;0             ;316             ;511.66;
22/07/2024;10:30:00;0             ;319             ;521.27;
22/07/2024;10:45:00;0             ;321             ;527.71;
22/07/2024;11:00:00;0             ;324             ;537.43;
22/07/2024;11:15:00;0             ;326             ;543.93;
22/07/2024;11:30:00;0             ;327             ;547.19;
22/07/2024;11:45:00;0             ;327             ;547.19;
22/07/2024;12:00:00;0             ;328             ;550.46;
22/07/2024;12:15:00;0             ;328             ;550.46;
22/07/2024;12:30:00;0             ;328             ;550.46;
22/07/2024;12:45:00;0             ;327             ;547.19;
22/07/2024;13:00:00;0             ;326             ;543.93;
22/07/2024;13:15:00;0             ;325             ;540.67;
22/07/2024;13:30:00;0             ;324             ;537.43;
22/07/2024;13:45:00;0             ;322             ;530.94;
22/07/2024;14:00:00;0             ;320             ;524.49;
22/07/2024;14:15:00;0             ;318             ;518.06;
22/07/2024;14:30:00;0             ;316             ;511.66;
22/07/2024;14:45:00;0             ;313             ;502.1;
22/07/2024;15:00:00;0             ;311             ;495.76;
22/07/2024;15:15:00;0             ;309             ;488.1;
22/07/2024;15:30:00;0             ;306             ;479.08;
22/07/2024;15:45:00;0             ;303             ;470.11;
